player_name,season,injury,from_date,to_date,days_out,matches_missed
Duncan Watmore,16/17,Knee injury,"Dec 3, 2016","Sep 15, 2017",287 days,36
Duncan Watmore,15/16,Ankle injury,"Feb 6, 2016","Apr 15, 2016",70 days,9
Duncan Watmore,13/14,Knee injury,"Mar 20, 2014","Mar 25, 2014",6 days,1
Duncan Watmore,13/14,Foot injury,"Feb 8, 2014","Mar 15, 2014",36 days,8
Aaron Connolly,22/23,Toe injury,"Feb 12, 2023","May 10, 2023",88 days,18
Aaron Connolly,22/23,unknown injury,"Oct 20, 2022","Oct 23, 2022",4 days,1
Aaron Connolly,20/21,unknown injury,"Mar 24, 2021","Apr 21, 2021",29 days,6
Aaron Connolly,20/21,Hamstring injury,"Jan 3, 2021","Jan 26, 2021",24 days,4
Aaron Connolly,20/21,Groin strain,"Dec 21, 2020","Dec 28, 2020",8 days,1
Aaron Connolly,20/21,Hamstring injury,"Nov 7, 2020","Nov 20, 2020",14 days,5
Aaron Connolly,19/20,Hamstring strain,"Dec 7, 2019","Dec 20, 2019",14 days,3
Aaron Connolly,18/19,Hamstring injury,"Jan 15, 2019","Apr 2, 2019",78 days,19
Zak Lovelace,23/24,Hamstring injury,"Mar 9, 2024","Sep 23, 2024",199 days,3
Zak Lovelace,23/24,Hamstring injury,"Oct 7, 2023","Feb 6, 2024",123 days,1
Angus Gunn,20/21,Ankle injury,"Nov 8, 2020","Jan 19, 2021",73 days,19
Daniel Barden,21/22,Testicular cancer,"Oct 18, 2021","Mar 17, 2022",151 days,26
Callum Doyle,23/24,Knee injury,"Sep 24, 2023","Dec 25, 2023",93 days,16
José Córdoba,24/25,Knee problems,"Jan 11, 2025","Jan 24, 2025",14 days,3
José Córdoba,24/25,Inflammation in the knee,"Nov 25, 2024","Dec 1, 2024",7 days,2
José Córdoba,23/24,Virus,"Apr 9, 2024","Apr 19, 2024",11 days,1
José Córdoba,23/24,strain,"Nov 30, 2023","Dec 14, 2023",15 days,3
José Córdoba,22/23,Muscle injury,"Apr 10, 2023","Jun 12, 2023",64 days,12
Shane Duffy,24/25,unknown injury,"Nov 10, 2024","Nov 20, 2024",11 days,-
Shane Duffy,23/24,unknown injury,"Feb 3, 2024","Mar 28, 2024",55 days,11
Shane Duffy,22/23,unknown injury,"Mar 5, 2023","Mar 13, 2023",9 days,2
Shane Duffy,22/23,Ill,"Jan 4, 2023","Jan 10, 2023",7 days,1
Shane Duffy,21/22,Thigh problems,"Apr 3, 2022","Apr 23, 2022",21 days,3
Shane Duffy,21/22,Ankle injury,"Jan 14, 2022","Feb 4, 2022",22 days,3
Shane Duffy,21/22,Corona virus,"Dec 16, 2021","Dec 28, 2021",13 days,1
Shane Duffy,20/21,bruise,"May 3, 2021","Jun 1, 2021",30 days,5
Shane Duffy,19/20,Calf injury,"Jan 23, 2020","Feb 7, 2020",16 days,1
Shane Duffy,19/20,Groin injury,"Jan 12, 2020","Jan 17, 2020",6 days,-
Shane Duffy,19/20,Calf injury,"Sep 26, 2019","Oct 11, 2019",16 days,3
Shane Duffy,16/17,Metatarsal fracture,"Mar 4, 2017","Apr 15, 2017",43 days,11
Ben Chrisene,22/23,Torn knee ligaments,"Jan 14, 2023","May 15, 2023",122 days,18
Jack Stacey,20/21,Thigh problems,"Feb 9, 2021","Mar 3, 2021",23 days,7
Jack Stacey,19/20,Calf injury,"Jul 5, 2020","Jul 9, 2020",5 days,1
Jack Stacey,19/20,Hamstring injury,"Dec 29, 2019","Feb 8, 2020",42 days,7
Jacob Lungi Sørensen,24/25,Foot injury,"Aug 10, 2024","Oct 21, 2024",73 days,12
Jacob Lungi Sørensen,23/24,Hamstring injury,"Apr 1, 2024","Apr 19, 2024",19 days,4
Jacob Lungi Sørensen,23/24,Groin injury,"Aug 3, 2023","Jan 14, 2024",165 days,31
Jacob Lungi Sørensen,22/23,Ankle injury,"Aug 14, 2022","Jan 3, 2023",143 days,24
Jacob Lungi Sørensen,21/22,Knee injury,"Jan 21, 2022","Mar 1, 2022",40 days,6
Marcelino Núñez,20/21,Torn muscle bundle,"Dec 8, 2020","Jan 4, 2021",28 days,7
Marcelino Núñez,20/21,Torn muscle bundle,"Sep 25, 2020","Nov 13, 2020",50 days,12
Amankwah Forson,24/25,Knee problems,"Jan 5, 2025",,83 days,13
Anis Slimane,23/24,Hamstring injury,"Aug 16, 2023","Aug 28, 2023",13 days,2
Liam Gibbs,24/25,Hamstring injury,"Sep 19, 2024",,191 days,34
Kenny McLean,20/21,Knee injury,"May 9, 2021","Aug 10, 2021",94 days,5
Kenny McLean,19/20,Back injury,"Aug 10, 2019","Aug 16, 2019",7 days,-
Kenny McLean,13/14,Knee surgery,"Jan 4, 2013","Feb 2, 2014",395 days,77
Kenny McLean,12/13,Knee surgery,"Dec 21, 2012","Jan 29, 2013",40 days,6
Kenny McLean,11/12,Broken collarbone,"Jan 26, 2012","Mar 1, 2012",36 days,8
Emiliano Marcondes,22/23,Foot injury,"May 9, 2023","Jan 5, 2024",242 days,26
Onel Hernández,24/25,Knee problems,"Jan 31, 2025","Feb 12, 2025",13 days,3
Onel Hernández,24/25,Hamstring injury,"Sep 21, 2024","Nov 11, 2024",52 days,10
Onel Hernández,23/24,Broken foot,"Mar 1, 2024","Jun 30, 2024",122 days,17
Onel Hernández,20/21,Adductor pain,"Oct 10, 2020","Jan 3, 2021",86 days,19
Onel Hernández,20/21,Adductor injury,"Oct 4, 2020","Jan 4, 2021",93 days,19
Onel Hernández,19/20,Knee injury,"Feb 19, 2020","Jun 15, 2020",118 days,4
Onel Hernández,19/20,Knee injury,"Aug 10, 2019","Oct 18, 2019",70 days,11
Onel Hernández,18/19,Inguinal hernia,"Sep 17, 2018","Oct 4, 2018",18 days,5
Onel Hernández,17/18,Hamstring injury,"Mar 28, 2018","Apr 16, 2018",20 days,5
Onel Hernández,17/18,Foot injury,"Oct 18, 2017","Oct 22, 2017",5 days,1
Onel Hernández,15/16,Inflammation of pubic bone,"Aug 4, 2015","Dec 31, 2015",150 days,21
Matej Jurasek,24/25,Muscle strain,"Feb 17, 2025","Apr 1, 2025",44 days,6
Matej Jurasek,23/24,Muscle injury,"Feb 9, 2024","Mar 2, 2024",23 days,5
Matej Jurasek,23/24,Fitness,"Jan 1, 2024","Jan 18, 2024",18 days,-
Matej Jurasek,23/24,Ankle injury,"Nov 5, 2023","Dec 31, 2023",57 days,11
Matej Jurasek,22/23,Ill,"May 22, 2023","Jun 1, 2023",11 days,2
Matej Jurasek,22/23,unknown injury,"Nov 10, 2022","Nov 15, 2022",6 days,1
Matej Jurasek,22/23,Ill,"Sep 12, 2022","Sep 16, 2022",5 days,1
Tony Springett,24/25,Back injury,"Jul 1, 2024",,271 days,41
Tony Springett,22/23,Ankle injury,"Mar 27, 2023","May 30, 2023",65 days,8
Josh Sargent,24/25,Groin surgery,"Nov 1, 2024","Jan 8, 2025",69 days,16
Josh Sargent,23/24,Ankle surgery,"Aug 27, 2023","Dec 28, 2023",124 days,28
Josh Sargent,22/23,Ankle injury,"Feb 20, 2023","Mar 6, 2023",15 days,3
Josh Sargent,21/22,Ankle injury,"Mar 30, 2022","Jul 1, 2022",94 days,14
Josh Sargent,20/21,Ankle problems,"Nov 27, 2020","Dec 3, 2020",7 days,1
Josh Sargent,19/20,Torn muscle fiber,"Dec 5, 2019","Dec 31, 2019",27 days,4
Matt Ingram,22/23,Achilles tendon problems,"Feb 20, 2023","Mar 25, 2023",34 days,5
Michal Helik,15/16,Knee surgery,"Jun 15, 2015","Oct 1, 2015",109 days,16
Elliott Moore,17/18,Knock,"Feb 12, 2018","Feb 18, 2018",7 days,1
Ben Nelson,24/25,unknown injury,"Nov 5, 2024",,144 days,26
Greg Leigh,20/21,Knee injury,"Dec 8, 2020","Jan 22, 2021",46 days,7
Greg Leigh,20/21,Knock,"Jul 1, 2020","Oct 18, 2020",110 days,7
Greg Leigh,19/20,Shin injury,"Dec 14, 2019","Feb 14, 2020",63 days,11
Joe Bennett,20/21,Hamstring injury,"Oct 4, 2020","Oct 26, 2020",23 days,3
Joe Bennett,20/21,Hamstring injury,"Sep 20, 2020","Sep 30, 2020",11 days,1
Joe Bennett,19/20,Eye injury,"Dec 30, 2019","Jan 2, 2020",4 days,1
Joe Bennett,18/19,Hamstring injury,"Mar 10, 2019","Mar 30, 2019",21 days,-
Joe Bennett,18/19,Hip injury,"Dec 16, 2018","Dec 25, 2018",10 days,1
Joe Bennett,13/14,Ankle sprain,"Apr 23, 2014","May 13, 2014",21 days,4
Joe Bennett,13/14,Back injury,"Nov 2, 2013","Jan 9, 2014",69 days,15
Joe Bennett,12/13,Knee injury,"Nov 3, 2012","Dec 15, 2012",43 days,11
Hidde ter Avest,23/24,unknown injury,"Mar 13, 2024","Apr 10, 2024",29 days,4
Hidde ter Avest,23/24,unknown injury,"Oct 1, 2023","Oct 15, 2023",15 days,1
Hidde ter Avest,23/24,unknown injury,"Aug 23, 2023","Aug 31, 2023",9 days,1
Hidde ter Avest,22/23,Head injury,"Feb 8, 2023","Feb 16, 2023",9 days,1
Hidde ter Avest,21/22,unknown injury,"Mar 10, 2022","Mar 24, 2022",15 days,2
Hidde ter Avest,21/22,unknown injury,"Feb 4, 2022","Feb 8, 2022",5 days,1
Hidde ter Avest,21/22,Head injury,"Dec 19, 2021","Dec 31, 2021",13 days,1
Hidde ter Avest,19/20,Knee injury,"Aug 15, 2019","Sep 30, 2019",47 days,7
Hidde ter Avest,18/19,unknown injury,"Apr 13, 2019","May 3, 2019",21 days,4
Hidde ter Avest,17/18,Fracture of fibula shaft,"Feb 25, 2018","Aug 12, 2018",169 days,12
Hidde ter Avest,17/18,Hip injury,"Nov 17, 2017","Nov 23, 2017",7 days,1
Hidde ter Avest,17/18,Knock,"Aug 21, 2017","Sep 7, 2017",18 days,1
Hidde ter Avest,15/16,Eye injury,"Nov 19, 2015","Dec 17, 2015",29 days,4
Hidde ter Avest,14/15,Knee injury,"Mar 23, 2015","Apr 2, 2015",11 days,3
Josh McEachran,19/20,Cruciate ligament tear,"Feb 2, 2020","Dec 2, 2020",305 days,35
Josh McEachran,19/20,Knee injury,"Oct 23, 2019","Nov 21, 2019",30 days,5
Josh McEachran,18/19,Knee injury,"Apr 3, 2019","Oct 20, 2019",201 days,?
Josh McEachran,15/16,Broken foot,"Jul 24, 2015","Nov 30, 2015",130 days,25
Josh McEachran,14/15,Ankle injury,"Oct 17, 2014","Nov 6, 2014",21 days,7
Marselino Ferdinan,23/24,Hamstring injury,"Sep 25, 2023","Dec 21, 2023",88 days,14
Marselino Ferdinan,22/23,Hamstring injury,"Jul 6, 2022","Aug 15, 2022",41 days,4
Siriki Dembélé,24/25,Ankle injury,"Oct 23, 2024",,157 days,28
Siriki Dembélé,18/19,Knee injury,"Feb 3, 2019","Mar 31, 2019",57 days,8
Przemyslaw Placheta,24/25,unknown injury,"Aug 24, 2024","Nov 22, 2024",91 days,14
Przemyslaw Placheta,23/24,Hamstring injury,"Apr 1, 2024","Jun 18, 2024",79 days,7
Przemyslaw Placheta,22/23,Shin bruise,"Aug 26, 2022","Jul 4, 2023",313 days,42
Przemyslaw Placheta,21/22,Ill,"Aug 15, 2021","Sep 25, 2021",42 days,10
Przemyslaw Placheta,20/21,Hamstring injury,"Oct 1, 2020","Oct 10, 2020",10 days,2
Matt Phillips,22/23,Leg injury,"Jan 27, 2023","Jun 1, 2023",126 days,19
Matt Phillips,20/21,Virus,"Jan 4, 2021","Jan 25, 2021",22 days,3
Matt Phillips,17/18,Hamstring injury,"Jan 1, 2018","Jan 12, 2018",12 days,2
Matt Phillips,17/18,Hamstring injury,"Nov 30, 2017","Dec 25, 2017",26 days,5
Matt Phillips,16/17,Hamstring injury,"Apr 25, 2017","Jun 30, 2017",67 days,5
Matt Phillips,16/17,Hamstring injury,"Feb 11, 2017","Apr 4, 2017",53 days,7
Matt Phillips,13/14,Broken leg,"Feb 2, 2014","Jun 2, 2014",121 days,28
Stanley Mills,23/24,Knee surgery,"Jan 7, 2024","Jan 16, 2025",376 days,23
Ole Romeny,23/24,Toe injury,"Feb 7, 2024","Apr 13, 2024",67 days,11
Ole Romeny,23/24,unknown injury,"Nov 2, 2023","Nov 30, 2023",29 days,5
Ole Romeny,23/24,unknown injury,"Aug 1, 2023","Aug 16, 2023",16 days,1
Ole Romeny,21/22,Hairline crack in foot,"Apr 19, 2022","Jun 30, 2022",73 days,7
Ole Romeny,21/22,Ankle injury,"Mar 14, 2022","Mar 20, 2022",7 days,2
Ole Romeny,18/19,Foot injury,"Jan 31, 2019","Feb 14, 2019",15 days,2
Ole Romeny,18/19,minor knock,"Oct 29, 2018","Nov 3, 2018",6 days,1
Tom Bradshaw,15/16,Calf injury,"May 25, 2016","Jun 12, 2016",19 days,2
Conor Hazard,24/25,Ankle surgery,"Sep 10, 2024","Nov 30, 2024",82 days,18
Conor Hazard,24/25,Ankle injury,"Aug 31, 2024","Sep 10, 2024",11 days,3
Daniel Grimshaw,21/22,Thumb injury,"Apr 5, 2022","Apr 27, 2022",23 days,6
Daniel Grimshaw,21/22,Calf problems,"Sep 20, 2021","Oct 15, 2021",26 days,3
Daniel Grimshaw,20/21,Thigh problems,"Oct 11, 2020","Oct 26, 2020",16 days,3
Maksym Taloverov,24/25,Muscle injury,"Mar 17, 2025",,12 days,-
Maksym Taloverov,22/23,Broken cheekbone,"Feb 18, 2023","Mar 11, 2023",22 days,3
Maksym Taloverov,21/22,Corona virus,"Nov 25, 2021","Dec 10, 2021",16 days,2
Julio Pleguezuelo,22/23,Calf injury,"Feb 2, 2023","Feb 22, 2023",21 days,4
Julio Pleguezuelo,22/23,Injury to abdominal muscles,"Aug 23, 2022","Sep 14, 2022",23 days,5
Julio Pleguezuelo,21/22,unknown injury,"Feb 10, 2022","Feb 17, 2022",8 days,1
Julio Pleguezuelo,20/21,Cruciate ligament tear,"Feb 9, 2021","Sep 1, 2021",205 days,16
Julio Pleguezuelo,17/18,Adductor injury,"Mar 22, 2018","May 17, 2018",57 days,8
Nikola Katic,22/23,unknown injury,"Mar 29, 2023","Apr 6, 2023",9 days,1
Nikola Katic,19/20,Cruciate ligament tear,"Jul 7, 2020","Jun 30, 2021",359 days,70
Nikola Katic,18/19,Knee injury,"Oct 9, 2018","Oct 24, 2018",16 days,5
Kornél Szűcs,23/24,concussion,"Apr 5, 2024","Apr 8, 2024",4 days,1
Brendan Galloway,23/24,Fitness,"Aug 1, 2023","Nov 20, 2023",112 days,21
Brendan Galloway,22/23,Hamstring injury,"Apr 19, 2023","May 30, 2023",42 days,4
Brendan Galloway,22/23,Hand injury,"Apr 8, 2023","Apr 14, 2023",7 days,1
Brendan Galloway,22/23,Hamstring injury,"Dec 3, 2022","Feb 20, 2023",80 days,14
Brendan Galloway,21/22,Knee injury,"Nov 23, 2021","Jun 1, 2022",191 days,35
Brendan Galloway,20/21,Knee injury,"Jan 13, 2021","May 31, 2021",139 days,29
Brendan Galloway,19/20,Broken kneecap,"Dec 1, 2019","Dec 1, 2020",367 days,48
Brendan Galloway,19/20,Patellar tendon problems,"Sep 15, 2019","Nov 21, 2019",68 days,13
Brendan Galloway,19/20,Patellar tendon problems,"Aug 11, 2019","Aug 23, 2019",13 days,3
Brendan Galloway,16/17,bruise,"Jan 17, 2017","Feb 4, 2017",19 days,5
Brendan Galloway,15/16,Patellar tendon problems,"Aug 23, 2015","Sep 7, 2015",16 days,6
Victor Pálsson,23/24,Knee injury,"May 9, 2024","May 15, 2024",7 days,1
Victor Pálsson,21/22,Corona virus,"Apr 5, 2022","Apr 16, 2022",12 days,1
Victor Pálsson,21/22,Thigh problems,"Feb 17, 2022","Feb 24, 2022",8 days,1
Victor Pálsson,20/21,Finger injury,"Nov 13, 2020","Jan 25, 2021",74 days,13
Victor Pálsson,18/19,Torn muscle fiber,"Oct 12, 2018","Nov 6, 2018",26 days,6
Victor Pálsson,17/18,unknown injury,"May 16, 2018","May 24, 2018",9 days,1
Victor Pálsson,15/16,Muscle fiber tear,"Sep 24, 2015","May 10, 2016",230 days,29
Victor Pálsson,13/14,Knee injury,"Dec 17, 2013","Feb 7, 2014",53 days,8
Tymoteusz Puchacz,23/24,Adductor injury,"Oct 7, 2023","Nov 1, 2023",26 days,5
Tymoteusz Puchacz,22/23,Adductor pain,"Jul 20, 2022","Aug 6, 2022",18 days,2
Tymoteusz Puchacz,21/22,infection,"Jul 19, 2021","Jul 26, 2021",8 days,-
Nathanael Ogbeta,22/23,Muscle injury,"Apr 30, 2023","Nov 30, 2023",215 days,23
Nathanael Ogbeta,21/22,Fitness,"Mar 3, 2022","Mar 10, 2022",8 days,2
Nathanael Ogbeta,21/22,Hamstring injury,"Jan 31, 2022","Mar 3, 2022",32 days,6
Bali Mumba,20/21,Corona virus,"Jan 15, 2021","Jan 30, 2021",16 days,4
Matthew Sorinola,24/25,Muscle injury,"Oct 3, 2024","Oct 30, 2024",28 days,4
Matthew Sorinola,24/25,Muscle injury,"Aug 30, 2024","Sep 30, 2024",32 days,4
Matthew Sorinola,23/24,Muscle injury,"Sep 18, 2023","Jan 15, 2024",120 days,22
Matthew Sorinola,23/24,Muscle injury,"Jul 20, 2023","Sep 5, 2023",48 days,7
Joe Edwards,17/18,Knee injury,"Feb 24, 2018","May 31, 2018",97 days,14
Darko Gyabi,23/24,Groin surgery,"Mar 27, 2024","Jun 30, 2024",96 days,11
Callum Wright,21/22,Ankle injury,"Sep 15, 2021","Nov 21, 2021",68 days,15
Rami Al Hajj,21/22,unknown injury,"Aug 18, 2021","Sep 8, 2021",22 days,6
Mustapha Bundu,19/20,Corona virus,"Jul 21, 2020","Jul 31, 2020",11 days,3
Michael Obafemi,22/23,Hamstring injury,"Jun 19, 2023","Nov 9, 2023",144 days,18
Michael Obafemi,20/21,surgery,"Dec 30, 2020","May 1, 2021",123 days,25
Michael Obafemi,19/20,Hamstring injury,"Aug 29, 2019","Sep 25, 2019",28 days,6
Michael Obafemi,18/19,Hamstring injury,"Feb 25, 2019","Jun 30, 2019",126 days,15
Michael Obafemi,18/19,Hamstring injury,"Dec 23, 2018","Feb 23, 2019",63 days,8
Michael Obafemi,18/19,Hamstring injury,"Dec 2, 2018","Dec 21, 2018",20 days,2
Ryan Hardie,18/19,Knee injury,"Sep 15, 2018","Dec 3, 2018",80 days,10
Ryan Hardie,18/19,Knee injury,"Jul 9, 2018","Sep 10, 2018",64 days,9
Nicolas Schmid,20/21,unknown injury,"Oct 30, 2020","Nov 13, 2020",15 days,2
Ibane Bowat,24/25,Patellar tendon rupture,"Sep 14, 2024",,196 days,37
Ibane Bowat,23/24,Hip problems,"Dec 4, 2023","Dec 31, 2023",28 days,2
Ibane Bowat,20/21,Quarantine,"Oct 8, 2020","Oct 22, 2020",15 days,3
Regan Poole,23/24,Cruciate ligament tear,"Nov 6, 2023","Sep 9, 2024",309 days,38
Milosevic,23/24,unknown injury,"Feb 1, 2024","Jul 1, 2024",152 days,17
Milosevic,21/22,Knock,"Jun 6, 2022","Jul 11, 2022",36 days,5
Milosevic,15/16,Inner knee ligament tear,"Apr 25, 2016","Jun 30, 2016",67 days,3
Milosevic,15/16,strain,"Mar 14, 2016","Mar 17, 2016",4 days,-
Milosevic,15/16,muscle stiffness,"Feb 22, 2016","Feb 29, 2016",8 days,1
Milosevic,15/16,minor knock,"Jan 11, 2016","Jan 21, 2016",11 days,2
Milosevic,14/15,Broken foot,"Feb 5, 2015","Apr 23, 2015",78 days,21
Milosevic,11/12,Broken foot,"Apr 26, 2012","Aug 20, 2012",117 days,29
Jacob Farrell,24/25,unknown injury,"Aug 1, 2024","Sep 23, 2024",54 days,7
Jacob Farrell,23/24,Knee injury,"Mar 11, 2024","Apr 4, 2024",25 days,6
Connor Ogilvie,15/16,unknown injury,"Dec 11, 2015","Jan 1, 2016",22 days,4
Jordan Williams,20/21,Hamstring injury,"Oct 25, 2020","Nov 25, 2020",32 days,6
Jordan Williams,20/21,Thigh problems,"Oct 6, 2019","Nov 26, 2019",52 days,6
Jordan Williams,19/20,Hip injury,"Aug 18, 2019","Aug 28, 2019",11 days,2
Jordan Williams,19/20,Hip injury,"Aug 1, 2019","Aug 11, 2019",11 days,2
Isaac Hayden,22/23,Knee injury,"Jan 3, 2023","Apr 8, 2023",96 days,18
Isaac Hayden,22/23,Knee problems,"Jul 25, 2022","Oct 10, 2022",78 days,18
Isaac Hayden,21/22,Knee surgery,"Dec 28, 2021","Apr 20, 2022",114 days,22
Isaac Hayden,20/21,Knee injury,"Mar 20, 2021","Jun 1, 2021",74 days,11
Isaac Hayden,20/21,Corona virus,"Nov 25, 2020","Dec 11, 2020",17 days,1
Isaac Hayden,20/21,Hamstring strain,"Oct 18, 2020","Oct 24, 2020",7 days,-
Isaac Hayden,20/21,Hamstring strain,"Jul 5, 2020","Jul 25, 2020",21 days,5
Isaac Hayden,18/19,Hip injury,"Apr 21, 2019","Apr 26, 2019",6 days,-
Isaac Hayden,18/19,Back injury,"Jan 17, 2019","Jan 18, 2019",2 days,-
Isaac Hayden,18/19,Knock,"Nov 30, 2018","Dec 14, 2018",15 days,3
Isaac Hayden,16/17,Ankle surgery,"Feb 17, 2017","Mar 31, 2017",43 days,9
Isaac Hayden,14/15,Ankle injury,"Oct 20, 2014","Dec 1, 2014",43 days,20
Abdoulaye Kamara,23/24,unknown injury,"Mar 2, 2024","May 31, 2024",91 days,11
Abdoulaye Kamara,23/24,Torn muscle fiber,"Dec 17, 2023","Feb 10, 2024",56 days,5
Abdoulaye Kamara,23/24,Knee injury,"Sep 28, 2023","Oct 16, 2023",19 days,3
Abdoulaye Kamara,23/24,Adductor pain,"Jul 1, 2023","Aug 27, 2023",58 days,4
Abdoulaye Kamara,22/23,Adductor pain,"Jun 20, 2023","Jun 30, 2023",11 days,-
Abdoulaye Kamara,22/23,Knee injury,"Apr 30, 2023","Jun 19, 2023",51 days,4
Abdoulaye Kamara,22/23,Fitness,"Jan 24, 2023","Apr 29, 2023",96 days,16
Abdoulaye Kamara,22/23,Knee medial ligament tear,"Oct 21, 2022","Jan 23, 2023",95 days,6
Abdoulaye Kamara,22/23,minor knock,"Sep 12, 2022","Sep 26, 2022",15 days,1
Abdoulaye Kamara,21/22,Ankle injury,"Feb 7, 2022","Mar 10, 2022",32 days,3
Andre Dozzell,17/18,Cruciate ligament injury,"Aug 6, 2017","May 31, 2018",299 days,55
Matt Ritchie,22/23,Knee injury,"May 10, 2023","Jun 1, 2023",23 days,4
Matt Ritchie,21/22,Corona virus,"Dec 21, 2021","Jan 1, 2022",12 days,1
Matt Ritchie,20/21,Shoulder injury,"Sep 27, 2020","Nov 25, 2020",60 days,8
Matt Ritchie,19/20,Knock,"Jun 24, 2020","Jul 1, 2020",8 days,3
Matt Ritchie,19/20,Knock,"Jun 18, 2020","Jun 20, 2020",3 days,-
Matt Ritchie,19/20,Ankle injury,"Aug 28, 2019","Jan 3, 2020",129 days,19
Matt Ritchie,19/20,Hamstring injury,"Aug 3, 2019","Aug 10, 2019",8 days,-
Matt Ritchie,19/20,Hamstring injury,"Jul 30, 2019","Aug 10, 2019",12 days,-
Matt Ritchie,18/19,Knee injury,"Aug 28, 2018","Sep 14, 2018",18 days,2
Matt Ritchie,17/18,Knee injury,"May 16, 2018","Jul 16, 2018",62 days,-
Matt Ritchie,17/18,Groin injury,"Mar 26, 2018","Mar 30, 2018",5 days,-
Matt Ritchie,17/18,Ill,"Mar 3, 2018","Mar 9, 2018",7 days,1
Matt Ritchie,17/18,Wrist fracture,"Nov 29, 2017","Dec 1, 2017",3 days,-
Matt Ritchie,17/18,Thigh problems,"Oct 6, 2017","Oct 14, 2017",9 days,-
Adil Aouchiche,22/23,Dead leg,"Sep 17, 2022","Oct 8, 2022",22 days,1
Adil Aouchiche,22/23,Knee problems,"Aug 13, 2022","Sep 10, 2022",29 days,6
Adil Aouchiche,20/21,Corona virus,"Mar 18, 2021","Mar 23, 2021",6 days,1
Adil Aouchiche,20/21,Rest,"Feb 4, 2021","Feb 10, 2021",7 days,1
Josh Murphy,18/19,Knock,"Jan 20, 2019","Feb 1, 2019",13 days,1
Josh Murphy,18/19,Knock,"Oct 21, 2018","Oct 26, 2018",6 days,-
Josh Murphy,18/19,Hamstring injury,"Aug 26, 2018","Sep 21, 2018",27 days,3
Josh Murphy,17/18,Broken foot,"Sep 30, 2017","Oct 20, 2017",21 days,2
Harvey Blair,23/24,Knee injury,"Jul 14, 2023","Dec 4, 2023",144 days,11
Callum Lang,22/23,unknown injury,"Sep 18, 2022","Oct 19, 2022",32 days,6
Colby Bishop,24/25,heart problems,"Jul 25, 2024","Nov 9, 2024",108 days,16
Kusini Yengi,21/22,Leg injury,"Dec 16, 2021","Mar 16, 2022",91 days,17
Kusini Yengi,20/21,Hamstring injury,"Apr 9, 2021","Apr 21, 2021",13 days,3
Mark O'Mahony,24/25,Muscle injury,"Dec 1, 2024","Feb 10, 2025",72 days,16
Thomas Waddingham,24/25,Rest,"Jan 10, 2025","Jan 12, 2025",3 days,1
Thomas Waddingham,23/24,minor knock,"Mar 8, 2024","Mar 14, 2024",7 days,1
Thomas Waddingham,23/24,Shoulder injury,"Jan 3, 2024","Jan 8, 2024",6 days,1
Thomas Waddingham,23/24,minor knock,"Dec 27, 2023","Dec 31, 2023",5 days,1
Freddie Woodman,21/22,Hip injury,"Sep 13, 2021","Dec 20, 2021",99 days,14
Ryan Porteous,19/20,Knee injury,"Jan 19, 2020","Apr 30, 2020",103 days,13
Ryan Porteous,19/20,Knee problems,"Aug 7, 2019","Aug 19, 2019",13 days,2
Ryan Porteous,19/20,Knee surgery,"Feb 1, 2019","Aug 5, 2019",186 days,26
Ryan Porteous,18/19,Knee injury,"Jan 23, 2019","Jan 31, 2019",9 days,2
Ryan Porteous,18/19,Knock,"Dec 23, 2018","Dec 31, 2018",9 days,2
Liam Lindsay,22/23,Hamstring injury,"Oct 13, 2022","Oct 20, 2022",8 days,2
Liam Lindsay,16/17,Knock,"Apr 26, 2017","May 3, 2017",8 days,1
Liam Lindsay,16/17,Nose surgery,"Dec 28, 2016","Jan 24, 2017",28 days,3
Liam Lindsay,15/16,Hamstring injury,"Mar 17, 2016","Apr 7, 2016",22 days,3
Lewis Gibson,23/24,Foot injury,"Sep 24, 2023","Oct 20, 2023",27 days,3
Lewis Gibson,20/21,Fitness,"Feb 22, 2021","Mar 10, 2021",17 days,4
Lewis Gibson,20/21,Fitness,"Dec 18, 2020","Jan 21, 2021",35 days,6
Patrick Bauer,20/21,Achilles tendon rupture,"Dec 2, 2020","Jul 1, 2021",212 days,32
Patrick Bauer,20/21,Ill,"Nov 3, 2020","Nov 5, 2020",3 days,1
Patrick Bauer,18/19,Knock,"Apr 25, 2019","Apr 30, 2019",6 days,1
Patrick Bauer,18/19,Knee injury,"Sep 15, 2018","Nov 19, 2018",66 days,13
Patrick Bauer,17/18,Foot injury,"Nov 29, 2017","Dec 31, 2017",33 days,7
Patrick Bauer,17/18,Groin strain,"Nov 16, 2017","Nov 20, 2017",5 days,1
Patrick Bauer,15/16,Groin surgery,"Dec 19, 2015","Apr 3, 2016",107 days,19
Patrick Bauer,11/12,Head injury,"Aug 21, 2011","Aug 30, 2011",10 days,2
Andrew Hughes,23/24,Calf injury,"Oct 1, 2023","Nov 20, 2023",51 days,7
Andrew Hughes,22/23,Groin injury,"Feb 20, 2023","Mar 12, 2023",21 days,4
Andrew Hughes,22/23,unknown injury,"Dec 9, 2022","Jan 1, 2023",24 days,4
Andrew Hughes,22/23,Shoulder injury,"Aug 21, 2022","Sep 10, 2022",21 days,4
Andrew Hughes,21/22,Head injury,"Apr 26, 2022","May 31, 2022",36 days,2
Andrew Hughes,20/21,Hamstring injury,"Nov 1, 2020","Dec 1, 2020",31 days,6
