player_name,date_of_birth/age,height,position,current_age_x,minutes_played,season,injury,from_date,to_date,days_out,matches_missed,injury_year,current_age_y,age_at_injury
Anton Gaaei,Nov 19 2002 (22),183 m,Right-Back,22,3639.0,23/24,unknown injury,2023-12-08,"Dec 13, 2023",6 days,1,2023.0,22.0,20.0
Anton Gaaei,Nov 19 2002 (22),183 m,Right-Back,22,3644.0,22/23,,,,,,,,
Anton Gaaei,Nov 19 2002 (22),183 m,Right-Back,22,2511.0,21/22,,,,,,,,
Anton Gaaei,Nov 19 2002 (22),183 m,Right-Back,22,1991.0,20/21,,,,,,,,
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,2289.0,24/25,,,,,,,,
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,1535.0,22/23,,,,,,,,
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,2628.0,21/22,,,,,,,,
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,1038.0,20/21,Torn thigh muscle,2020-12-03,"Jan 8, 2021",37 days,4,2020.0,24.0,19.0
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,1038.0,20/21,Corona virus,2020-10-13,"Nov 10, 2020",29 days,7,2020.0,24.0,19.0
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,2146.0,19/20,Hamstring muscle injury,2020-02-01,"Jul 8, 2020",159 days,6,2020.0,24.0,19.0
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,2146.0,19/20,unknown injury,2019-11-26,"Nov 28, 2019",3 days,1,2019.0,24.0,18.0
Lucas Rosa,Apr 3 2000 (24),177 m,Right-Back,24,1037.0,18/19,,,,,,,,
Mokio,Feb 29 2008 (17),182 m,Defensive Midfield,17,1947.0,24/25,unknown injury,2024-09-30,"Oct 17, 2024",18 days,4,2024.0,17.0,16.0
Mokio,Feb 29 2008 (17),182 m,Defensive Midfield,17,850.0,23/24,,,,,,,,
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,3802.0,24/25,Ill,2025-02-15,"Feb 19, 2024",363 days,-,2025.0,22.0,22.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,3802.0,24/25,Ill,2024-11-12,"Nov 19, 2024",8 days,-,2024.0,22.0,21.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,3802.0,24/25,minor knock,2024-09-02,"Sep 17, 2024",16 days,2,2024.0,22.0,21.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,5422.0,23/24,,,,,,,,
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,3989.0,22/23,unknown injury,2022-10-15,"Oct 25, 2022",11 days,2,2022.0,22.0,19.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,2206.0,21/22,,,,,,,,
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,2627.0,20/21,Corona virus,2020-11-01,"Nov 6, 2020",6 days,-,2020.0,22.0,17.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,2373.0,19/20,Appendectomy,2019-09-12,"Sep 26, 2019",15 days,5,2019.0,22.0,16.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,6190.0,18/19,unknown injury,2018-09-16,"Sep 27, 2018",12 days,3,2018.0,22.0,15.0
Kenneth Taylor,May 16 2002 (22),182 m,Central Midfield,22,4077.0,17/18,,,,,,,,
Branco van den Boomen,Jul 21 1995 (29),188 m,Central Midfield,29,1570.0,24/25,Back problems,2025-02-12,,18 days,4,2025.0,29.0,29.0
Branco van den Boomen,Jul 21 1995 (29),188 m,Central Midfield,29,1586.0,23/24,Knee injury,2023-11-08,"Feb 14, 2024",99 days,15,2023.0,29.0,27.0
Branco van den Boomen,Jul 21 1995 (29),188 m,Central Midfield,29,2715.0,20/21,,,,,,,,
Branco van den Boomen,Jul 21 1995 (29),188 m,Central Midfield,29,3401.0,14/15,,,,,,,,
