player_name,minutes_played,season
João Palhinha,4498.0,19/20
João Palhinha,2163.0,18/19
João Palhinha,361.0,17/18
João Palhinha,2381.0,15/16
João Palhinha,1130.0,14/15
João Palhinha,363.0,13/14
Konrad Laimer,2099.0,24/25
Konrad Laimer,3374.0,23/24
Konrad Laimer,2988.0,22/23
Konrad Laimer,3021.0,21/22
Konrad Laimer,944.0,20/21
Konrad Laimer,4246.0,18/19
Konrad Laimer,2577.0,17/18
Konrad Laimer,4072.0,16/17
Konrad Laimer,3280.0,15/16
Konrad Laimer,2528.0,14/15
Konrad Laimer,2070.0,13/14
Leon Goretzka,3249.0,23/24
Leon Goretzka,2752.0,22/23
Leon Goretzka,2424.0,21/22
Leon Goretzka,3348.0,20/21
Leon Goretzka,3175.0,18/19
Leon Goretzka,2365.0,17/18
Leon Goretzka,4945.0,16/17
Leon Goretzka,3797.0,15/16
Leon Goretzka,459.0,14/15
Leon Goretzka,1868.0,13/14
Leon Goretzka,3283.0,12/13
Jamal Musiala,2621.0,24/25
Jamal Musiala,3771.0,23/24
Jamal Musiala,3315.0,22/23
Jamal Musiala,2587.0,21/22
Jamal Musiala,1660.0,20/21
Jamal Musiala,3691.0,19/20
Jamal Musiala,682.0,18/19
Jamal Musiala,73.0,17/18
Serge Gnabry,1622.0,24/25
Serge Gnabry,987.0,23/24
Serge Gnabry,2771.0,22/23
Serge Gnabry,3148.0,21/22
Serge Gnabry,3824.0,20/21
Serge Gnabry,3417.0,19/20
Serge Gnabry,3364.0,18/19
Serge Gnabry,1978.0,17/18
Serge Gnabry,2519.0,16/17
Serge Gnabry,1866.0,15/16
Serge Gnabry,767.0,14/15
Serge Gnabry,1556.0,13/14
Serge Gnabry,2068.0,12/13
Kingsley Coman,1454.0,24/25
Kingsley Coman,1859.0,23/24
Kingsley Coman,2749.0,22/23
Kingsley Coman,2338.0,21/22
Kingsley Coman,3198.0,20/21
Kingsley Coman,2423.0,18/19
Kingsley Coman,1914.0,17/18
Kingsley Coman,1259.0,16/17
Kingsley Coman,3094.0,15/16
Kingsley Coman,1095.0,14/15
Kingsley Coman,1118.0,13/14
Kingsley Coman,253.0,12/13
Michael Olise,2475.0,24/25
Michael Olise,1805.0,23/24
Michael Olise,3371.0,22/23
Michael Olise,1591.0,21/22
Michael Olise,1722.0,18/19
Michael Olise,335.0,17/18
Leroy Sané,1676.0,24/25
Leroy Sané,3956.0,23/24
Leroy Sané,3172.0,22/23
Leroy Sané,3394.0,21/22
Leroy Sané,3908.0,20/21
Leroy Sané,81.0,19/20
Leroy Sané,3326.0,18/19
Leroy Sané,3855.0,17/18
Leroy Sané,2971.0,16/17
Leroy Sané,4269.0,15/16
Leroy Sané,3027.0,14/15
Leroy Sané,4732.0,13/14
Leroy Sané,1698.0,12/13
Thomas Müller,2481.0,23/24
Thomas Müller,2659.0,22/23
Thomas Müller,3904.0,21/22
Thomas Müller,4544.0,20/21
Thomas Müller,3447.0,18/19
Thomas Müller,3488.0,17/18
Thomas Müller,3827.0,16/17
Thomas Müller,4693.0,15/16
Thomas Müller,4441.0,14/15
Thomas Müller,4658.0,13/14
Thomas Müller,4572.0,12/13
Gabriel Vidovic,3011.0,23/24
Gabriel Vidovic,1726.0,22/23
Gabriel Vidovic,2993.0,21/22
Gabriel Vidovic,618.0,20/21
Gabriel Vidovic,1378.0,19/20
Harry Kane,2832.0,24/25
Harry Kane,4717.0,23/24
Harry Kane,5385.0,22/23
Harry Kane,5109.0,21/22
Harry Kane,6244.0,20/21
Harry Kane,3040.0,19/20
Harry Kane,4550.0,18/19
Harry Kane,4601.0,17/18
Harry Kane,3956.0,16/17
Harry Kane,5076.0,15/16
Harry Kane,4981.0,14/15
Harry Kane,2118.0,13/14
Harry Kane,2214.0,12/13
Maarten Vandevoordt,495.0,24/25
Maarten Vandevoordt,6330.0,23/24
Maarten Vandevoordt,4305.0,22/23
Maarten Vandevoordt,5565.0,21/22
Maarten Vandevoordt,1860.0,20/21
Maarten Vandevoordt,1470.0,19/20
Maarten Vandevoordt,636.0,18/19
Péter Gulácsi,2655.0,24/25
Péter Gulácsi,2115.0,23/24
Péter Gulácsi,1183.0,22/23
Péter Gulácsi,5067.0,21/22
Péter Gulácsi,5313.0,20/21
Péter Gulácsi,3934.0,19/20
Péter Gulácsi,4846.0,18/19
Péter Gulácsi,5115.0,17/18
Péter Gulácsi,4080.0,16/17
Péter Gulácsi,1504.0,15/16
Péter Gulácsi,5477.0,14/15
Péter Gulácsi,5684.0,13/14
Péter Gulácsi,1710.0,12/13
Leopold Zingerle,0.0,24/25
Leopold Zingerle,0.0,23/24
Leopold Zingerle,3126.0,17/18
Leopold Zingerle,2550.0,16/17
Leopold Zingerle,2070.0,14/15
Leopold Zingerle,945.0,13/14
Leopold Zingerle,4860.0,12/13
Castello Lukeba,4196.0,23/24
Castello Lukeba,3947.0,22/23
Castello Lukeba,3806.0,21/22
Castello Lukeba,1260.0,20/21
Castello Lukeba,490.0,19/20
Castello Lukeba,471.0,18/19
El Chadaille Bitshiabu,857.0,24/25
El Chadaille Bitshiabu,90.0,23/24
El Chadaille Bitshiabu,1776.0,22/23
El Chadaille Bitshiabu,4847.0,21/22
El Chadaille Bitshiabu,1620.0,20/21
Willi Orbán,3304.0,24/25
Willi Orbán,2363.0,23/24
Willi Orbán,5426.0,22/23
Willi Orbán,4341.0,21/22
Willi Orbán,4193.0,20/21
