player_name,season,injury,from_date,to_date,days_out,matches_missed
Jon Pacheco,21/22,Knee injury,"Sep 21, 2021","Oct 15, 2021",25 days,5
Aritz Elustondo,24/25,Ankle injury,"Aug 25, 2024","Sep 13, 2024",20 days,2
Aritz Elustondo,23/24,Toe injury,"Jan 24, 2024","Mar 14, 2024",51 days,11
Aritz Elustondo,23/24,muscular problems,"Dec 22, 2023","Jan 2, 2024",12 days,1
Aritz Elustondo,23/24,Hamstring injury,"Sep 15, 2023","Sep 25, 2023",11 days,3
Aritz Elustondo,23/24,Hamstring injury,"Jul 23, 2023","Sep 1, 2023",41 days,3
Aritz Elustondo,22/23,Ankle injury,"Jan 31, 2023","Mar 31, 2023",60 days,9
Aritz Elustondo,19/20,Foot injury,"Jul 14, 2020","Jul 18, 2020",5 days,1
Aritz Elustondo,19/20,concussion,"Jan 1, 2020","Jan 27, 2020",27 days,5
Aritz Elustondo,19/20,Muscle injury,"Oct 16, 2019","Nov 6, 2019",22 days,4
Aritz Elustondo,19/20,Muscle injury,"Aug 14, 2019","Sep 14, 2019",32 days,4
Aritz Elustondo,18/19,Knee problems,"May 5, 2019","May 15, 2019",11 days,1
Aritz Elustondo,18/19,muscular problems,"Jan 29, 2019","Feb 23, 2019",26 days,3
Aritz Elustondo,18/19,Ankle injury,"Dec 6, 2018","Dec 20, 2018",15 days,2
Aritz Elustondo,18/19,Muscle injury,"Nov 19, 2018","Dec 3, 2018",15 days,2
Aritz Elustondo,17/18,Muscle strain,"Apr 29, 2018","May 17, 2018",19 days,2
Javi López,23/24,Ankle injury,"Oct 11, 2023","Oct 30, 2023",20 days,4
Javi López,21/22,Hamstring injury,"Sep 7, 2021","Sep 26, 2021",20 days,3
Javi López,20/21,Hamstring injury,"Apr 27, 2021","Jun 30, 2021",65 days,7
Aihen Muñoz,23/24,Cruciate ligament tear,"Jan 21, 2024","Aug 16, 2024",209 days,22
Aihen Muñoz,22/23,Hamstring injury,"Oct 17, 2022","Dec 12, 2022",57 days,8
Aihen Muñoz,19/20,Ankle injury,"Oct 23, 2019","Nov 23, 2019",32 days,5
Hamari Traoré,24/25,Cruciate ligament tear,"Sep 2, 2024","May 1, 2025",242 days,48
Hamari Traoré,23/24,Calf injury,"Apr 22, 2024","May 12, 2024",21 days,2
Hamari Traoré,23/24,muscular problems,"Nov 5, 2023","Nov 10, 2023",6 days,1
Hamari Traoré,22/23,Knock,"Jan 30, 2023","Mar 10, 2023",40 days,8
Álvaro Odriozola,24/25,Ankle injury,"Aug 16, 2024","Sep 2, 2024",18 days,4
Álvaro Odriozola,23/24,Inner ligament stretch of the knee,"Feb 3, 2024","Apr 1, 2024",59 days,12
Álvaro Odriozola,23/24,Hamstring injury,"Jan 14, 2024","Jan 26, 2024",13 days,3
Álvaro Odriozola,23/24,Hamstring injury,"Oct 20, 2023","Oct 31, 2023",12 days,3
Álvaro Odriozola,23/24,Hamstring injury,"Sep 29, 2023","Oct 7, 2023",9 days,2
Álvaro Odriozola,22/23,Muscle injury,"Sep 1, 2022","Sep 13, 2022",13 days,3
Álvaro Odriozola,21/22,Muscle fatigue,"Apr 29, 2022","May 16, 2022",18 days,3
Álvaro Odriozola,21/22,Knee problems,"Mar 30, 2022","Apr 16, 2022",18 days,3
Álvaro Odriozola,21/22,Knee injury,"Mar 2, 2022","Mar 10, 2022",9 days,2
Álvaro Odriozola,21/22,Corona virus,"Jul 31, 2021","Aug 10, 2021",11 days,-
Álvaro Odriozola,20/21,Knock,"Mar 12, 2021","Apr 2, 2021",22 days,3
Álvaro Odriozola,20/21,Hamstring injury,"Feb 7, 2021","Feb 27, 2021",21 days,4
Álvaro Odriozola,20/21,Calf injury,"Oct 3, 2020","Dec 5, 2020",64 days,13
Álvaro Odriozola,18/19,Broken collarbone,"Apr 19, 2019","Jun 30, 2019",73 days,6
Álvaro Odriozola,18/19,Knock,"Nov 25, 2018","Nov 30, 2018",6 days,1
Martín Zubimendi,23/24,Hamstring injury,"May 1, 2024","Jun 3, 2024",34 days,5
Martín Zubimendi,23/24,Hip injury,"Jan 16, 2024","Jan 22, 2024",7 days,2
Martín Zubimendi,22/23,Adductor injury,"Jul 16, 2022","Jul 25, 2022",10 days,-
Martín Zubimendi,21/22,Hip injury,"Oct 22, 2021","Oct 27, 2021",6 days,1
Martín Zubimendi,20/21,Muscle injury,"Sep 4, 2020","Sep 25, 2020",22 days,2
Beñat Turrientes,23/24,Hamstring injury,"Feb 19, 2024","Mar 1, 2024",12 days,2
Beñat Turrientes,22/23,Hamstring injury,"Dec 12, 2022","Jan 20, 2023",40 days,6
Luka Sucic,24/25,Fitness,"Jul 24, 2024","Aug 1, 2024",9 days,1
Luka Sucic,23/24,Knee injury,"Mar 2, 2024","Mar 30, 2024",29 days,5
Luka Sucic,23/24,Intestinal virus,"Nov 14, 2023","Nov 19, 2023",6 days,1
Luka Sucic,23/24,Ill,"Oct 7, 2023","Oct 9, 2023",3 days,1
Luka Sucic,22/23,Knee surgery,"Mar 5, 2023","Sep 15, 2023",195 days,32
Luka Sucic,22/23,Adductor pain,"Oct 22, 2022","Oct 24, 2022",3 days,1
Luka Sucic,22/23,Groin problems,"Sep 2, 2022","Sep 13, 2022",12 days,3
Luka Sucic,21/22,Corona virus,"Mar 1, 2022","Mar 4, 2022",4 days,1
Luka Sucic,21/22,Ill,"Feb 7, 2022","Feb 15, 2022",9 days,1
Luka Sucic,21/22,bruise,"Aug 20, 2021","Aug 24, 2021",5 days,1
Luka Sucic,21/22,cold,"Aug 7, 2021","Aug 13, 2021",7 days,1
Luka Sucic,20/21,Hamstring injury,"Mar 19, 2021","Apr 9, 2021",22 days,8
Brais Méndez,23/24,Metatarsal fracture,"Mar 27, 2024","Apr 25, 2024",30 days,3
Brais Méndez,23/24,Elbow injury,"Dec 10, 2023","Dec 19, 2023",10 days,2
Brais Méndez,22/23,Adductor injury,"May 4, 2023","May 22, 2023",19 days,2
Brais Méndez,21/22,unknown injury,"Oct 3, 2021","Oct 15, 2021",13 days,3
Brais Méndez,18/19,Hamstring injury,"Apr 4, 2019","Apr 26, 2019",23 days,4
Arsen Zakharyan,24/25,Tendon tear,"Aug 1, 2024","Dec 31, 2024",153 days,26
Arsen Zakharyan,23/24,cold,"Jun 5, 2024","Jun 11, 2024",7 days,-
Arsen Zakharyan,23/24,Calf injury,"Mar 4, 2024","Mar 15, 2024",12 days,3
Arsen Zakharyan,23/24,Ankle sprain,"Jan 28, 2024","Feb 2, 2024",6 days,-
Arsen Zakharyan,23/24,Hamstring injury,"Dec 20, 2023","Jan 1, 2024",13 days,1
Arsen Zakharyan,23/24,Corona virus,"Sep 21, 2023","Oct 1, 2023",11 days,3
Arsen Zakharyan,22/23,Leg injury,"May 14, 2023","May 24, 2023",11 days,2
Arsen Zakharyan,22/23,Bruised knee,"Sep 20, 2022","Sep 26, 2022",7 days,-
Arsen Zakharyan,21/22,Knee injury,"Mar 20, 2022","Apr 1, 2022",13 days,1
Arsen Zakharyan,21/22,muscular problems,"Nov 6, 2021","Nov 18, 2021",13 days,1
Arsen Zakharyan,20/21,angina,"May 21, 2021","May 31, 2021",11 days,-
Ander Barrenetxea,24/25,muscular problems,"Aug 19, 2024","Aug 31, 2024",13 days,2
Ander Barrenetxea,23/24,Hamstring injury,"Mar 6, 2024","Mar 29, 2024",24 days,2
Ander Barrenetxea,23/24,Hamstring injury,"Feb 24, 2024","Mar 4, 2024",10 days,2
Ander Barrenetxea,23/24,Ankle injury,"Jan 18, 2024","Feb 2, 2024",16 days,3
Ander Barrenetxea,23/24,Ankle injury,"Dec 3, 2023","Dec 31, 2023",29 days,5
Ander Barrenetxea,22/23,muscular problems,"Jan 27, 2023","Feb 3, 2023",8 days,1
Ander Barrenetxea,22/23,muscular problems,"Oct 20, 2022","Jan 1, 2023",74 days,10
Ander Barrenetxea,22/23,Muscle injury,"Sep 10, 2022","Oct 14, 2022",35 days,9
Ander Barrenetxea,21/22,Torn thigh muscle,"Jan 3, 2022","Jun 20, 2022",169 days,28
Ander Barrenetxea,21/22,Muscle injury,"Sep 11, 2021","Oct 29, 2021",49 days,13
Ander Barrenetxea,19/20,Muscle injury,"Jun 14, 2020","Jul 6, 2020",23 days,7
Ander Barrenetxea,19/20,Muscle injury,"Feb 11, 2020","Feb 27, 2020",17 days,2
Ander Barrenetxea,19/20,Muscle injury,"Aug 22, 2019","Sep 22, 2019",32 days,8
Ander Barrenetxea,19/20,Torn muscle fiber,"Jul 31, 2019","Aug 14, 2019",15 days,-
Sheraldo Becker,23/24,Adductor pain,"Feb 3, 2024","Feb 22, 2024",20 days,5
Sheraldo Becker,23/24,unknown injury,"Nov 22, 2023","Dec 10, 2023",19 days,3
Sheraldo Becker,23/24,Torn muscle fiber,"Aug 27, 2023","Sep 14, 2023",19 days,3
Sheraldo Becker,21/22,Corona virus,"Jan 5, 2022","Jan 11, 2022",7 days,1
Sheraldo Becker,21/22,muscular problems,"Jul 29, 2021","Aug 17, 2021",20 days,2
Sheraldo Becker,20/21,Ankle surgery,"Mar 15, 2021","May 11, 2021",58 days,9
Sheraldo Becker,20/21,Inflammation in the ankle joint,"Jan 26, 2021","Mar 15, 2021",49 days,7
Sheraldo Becker,20/21,Ankle injury,"Jan 16, 2021","Jan 21, 2021",6 days,1
Sheraldo Becker,19/20,Fitness,"Jun 15, 2020","Jun 22, 2020",8 days,2
Sheraldo Becker,19/20,Torn muscle fiber,"May 8, 2020","Jun 14, 2020",38 days,6
Sheraldo Becker,19/20,muscular problems,"Feb 19, 2020","Feb 23, 2020",5 days,-
Sheraldo Becker,19/20,Arm injury,"Feb 11, 2020","Feb 18, 2020",8 days,1
Sheraldo Becker,19/20,muscle stiffness,"Oct 16, 2019","Oct 21, 2019",6 days,1
Sheraldo Becker,17/18,Hamstring strain,"Feb 18, 2018","May 4, 2018",76 days,9
Sheraldo Becker,15/16,Knee injury,"Feb 8, 2016","Mar 16, 2016",38 days,7
Takefusa Kubo,22/23,Shoulder injury,"Oct 29, 2022","Nov 4, 2022",7 days,2
Takefusa Kubo,21/22,Meniscus injury,"Sep 23, 2021","Nov 24, 2021",63 days,12
Takefusa Kubo,18/19,Facial injury,"Apr 15, 2019","Apr 20, 2019",6 days,1
Sergio Gómez,23/24,Knock,"Nov 3, 2023","Nov 13, 2023",11 days,3
Sergio Gómez,22/23,Pubic bone bruise,"Jul 1, 2022","Aug 3, 2022",34 days,2
Mikel Oyarzabal,23/24,Muscle contusion,"Feb 3, 2024","Feb 17, 2024",15 days,4
Mikel Oyarzabal,23/24,Hamstring injury,"Dec 5, 2023","Dec 10, 2023",6 days,2
Mikel Oyarzabal,23/24,muscular problems,"Nov 16, 2023","Nov 25, 2023",10 days,1
Mikel Oyarzabal,21/22,Cruciate ligament tear,"Mar 17, 2022","Dec 22, 2022",281 days,45
Mikel Oyarzabal,21/22,Torn muscle fiber,"Oct 15, 2021","Nov 19, 2021",36 days,9
Mikel Oyarzabal,20/21,Muscle injury,"Dec 4, 2020","Dec 28, 2020",25 days,6
Mikel Oyarzabal,20/21,Corona virus,"Sep 1, 2020","Sep 10, 2020",10 days,2
Mikel Oyarzabal,18/19,muscular problems,"Oct 23, 2018","Oct 31, 2018",9 days,1
Mikel Oyarzabal,17/18,muscular problems,"Sep 6, 2017","Sep 23, 2017",18 days,4
Mikel Oyarzabal,16/17,Shoulder injury,"Nov 28, 2016","Dec 2, 2016",5 days,1
Adrián,21/22,Calf injury,"Dec 3, 2021","Jan 2, 2022",31 days,8
Adrián,15/16,Calf injury,"May 6, 2016","May 16, 2016",11 days,3
Natan,24/25,Muscle injury,"Oct 6, 2024","Oct 18, 2024",13 days,1
Natan,23/24,Shoulder injury,"Dec 24, 2023","Feb 1, 2024",40 days,6
Natan,22/23,Cruciate ligament injury,"May 13, 2023","Jul 5, 2023",54 days,11
Diego Llorente,23/24,Head injury,"Feb 22, 2024","Feb 29, 2024",8 days,2
Diego Llorente,23/24,Adductor injury,"Jan 8, 2024","Jan 10, 2024",3 days,1
Diego Llorente,23/24,Hamstring muscle injury,"Sep 28, 2023","Oct 19, 2023",22 days,4
Diego Llorente,22/23,Hamstring muscle injury,"Apr 24, 2023","May 21, 2023",28 days,7
Diego Llorente,22/23,Adductor pain,"Mar 9, 2023","Mar 19, 2023",11 days,4
Diego Llorente,20/21,Quarantine,"Jun 8, 2021","Jun 11, 2021",4 days,-
Diego Llorente,20/21,Hamstring injury,"Jan 26, 2021","Feb 22, 2021",28 days,6
Diego Llorente,20/21,Groin injury,"Dec 6, 2020","Jan 15, 2021",41 days,7
Diego Llorente,20/21,Groin injury,"Oct 11, 2020","Dec 4, 2020",55 days,10
Diego Llorente,19/20,Muscle injury,"Jan 27, 2020","Mar 5, 2020",39 days,8
Diego Llorente,18/19,Muscle injury,"Apr 21, 2019","May 10, 2019",20 days,3
Diego Llorente,18/19,Muscle injury,"Mar 4, 2019","Apr 2, 2019",30 days,5
Diego Llorente,18/19,Hamstring injury,"Nov 27, 2018","Dec 14, 2018",18 days,3
Diego Llorente,18/19,Ankle injury,"Aug 25, 2018","Oct 21, 2018",58 days,10
Diego Llorente,17/18,muscular problems,"Oct 30, 2017","Nov 16, 2017",18 days,4
Marc Bartra,23/24,Achilles tendon surgery,"Oct 9, 2023","Mar 6, 2024",150 days,27
Marc Bartra,22/23,Calf injury,"May 30, 2023","Jun 7, 2023",9 days,3
Marc Bartra,22/23,Nose surgery,"Nov 28, 2022","Dec 13, 2022",16 days,-
Marc Bartra,21/22,Muscle injury,"Sep 14, 2021","Sep 24, 2021",11 days,3
Marc Bartra,20/21,Heel problems,"Dec 20, 2020","Mar 15, 2021",86 days,18
Marc Bartra,19/20,Muscle injury,"Nov 21, 2019","Nov 28, 2019",8 days,1
Marc Bartra,18/19,Muscle injury,"Feb 8, 2019","Feb 16, 2019",9 days,2
Marc Bartra,17/18,Groin problems,"Dec 7, 2017","Dec 7, 2017",1 days,-
Marc Bartra,17/18,Adductor pain,"Sep 11, 2017","Sep 21, 2017",11 days,3
Marc Bartra,16/17,minor knock,"May 29, 2017","Jun 12, 2017",15 days,2
Marc Bartra,16/17,Arm injury,"Apr 10, 2017","May 8, 2017",29 days,7
Marc Bartra,16/17,cold,"Dec 12, 2016","Dec 15, 2016",4 days,-
Marc Bartra,16/17,Fever,"Dec 12, 2016","Dec 15, 2016",4 days,-
Marc Bartra,16/17,Adductor pain,"Oct 24, 2016","Oct 27, 2016",4 days,1
Marc Bartra,16/17,Adductor injury,"Sep 22, 2016","Oct 10, 2016",19 days,5
Ricardo Rodríguez,23/24,muscular problems,"Feb 10, 2024","Feb 22, 2024",13 days,3
Ricardo Rodríguez,23/24,Adductor pain,"Feb 4, 2024","Feb 10, 2024",7 days,2
Ricardo Rodríguez,23/24,muscular problems,"Nov 6, 2023","Nov 10, 2023",5 days,1
Ricardo Rodríguez,22/23,Fever,"Sep 17, 2022","Sep 22, 2022",6 days,1
Ricardo Rodríguez,21/22,muscular problems,"Nov 13, 2021","Dec 5, 2021",23 days,4
Ricardo Rodríguez,20/21,unknown injury,"Feb 5, 2021","Feb 12, 2021",8 days,1
Ricardo Rodríguez,20/21,Thigh problems,"Sep 10, 2020","Oct 5, 2020",26 days,2
Ricardo Rodríguez,19/20,Right hip flexor problems,"Dec 30, 2019","Jan 22, 2020",24 days,4
Ricardo Rodríguez,19/20,Inner ligament injury,"Nov 19, 2019","Nov 25, 2019",7 days,1
Ricardo Rodríguez,19/20,Adductor pain,"Oct 26, 2019","Nov 2, 2019",8 days,4
Ricardo Rodríguez,18/19,Adductor pain,"Nov 12, 2018","Nov 16, 2018",5 days,3
Ricardo Rodríguez,17/18,Abdominal problems,"Jan 31, 2018","Feb 5, 2018",6 days,2
Ricardo Rodríguez,16/17,Ankle problems,"May 4, 2017","Jun 30, 2017",58 days,12
Ricardo Rodríguez,16/17,Fitness,"Apr 20, 2017","Apr 27, 2017",8 days,1
Ricardo Rodríguez,16/17,Syndesmosis ligament tear,"Mar 13, 2017","Apr 20, 2017",39 days,10
Aitor Ruibal,23/24,ankle sprain,"Feb 25, 2024","Mar 31, 2024",36 days,5
Aitor Ruibal,20/21,Ankle problems,"Jan 20, 2021","Jan 31, 2021",12 days,3
Héctor Bellerín,22/23,unknown injury,"Mar 8, 2023","Apr 7, 2023",31 days,5
Héctor Bellerín,22/23,Muscle injury,"Sep 27, 2022","Oct 19, 2022",23 days,5
Héctor Bellerín,19/20,Hamstring injury,"Dec 6, 2019","Jan 14, 2020",40 days,9
Héctor Bellerín,19/20,Hamstring injury,"Nov 24, 2019","Dec 4, 2019",11 days,2
Héctor Bellerín,18/19,Cruciate ligament tear,"Jan 19, 2019","Sep 16, 2019",241 days,31
Héctor Bellerín,18/19,Calf strain,"Dec 16, 2018","Jan 11, 2019",27 days,7
Héctor Bellerín,18/19,Muscle injury,"Oct 29, 2018","Nov 2, 2018",5 days,1
Héctor Bellerín,16/17,Ankle injury,"Jan 6, 2017","Jan 16, 2017",11 days,2
Héctor Bellerín,16/17,Ankle injury,"Nov 7, 2016","Dec 10, 2016",34 days,9
Héctor Bellerín,15/16,Groin problems,"Nov 2, 2015","Nov 18, 2015",17 days,5
Youssouf Sabaly,24/25,Muscle injury,"Jan 21, 2025","Feb 10, 2025",21 days,3
Youssouf Sabaly,24/25,Leg injury,"Sep 24, 2024","Oct 16, 2024",23 days,4
Youssouf Sabaly,23/24,Calf injury,"Jan 15, 2024","Feb 12, 2024",29 days,7
Youssouf Sabaly,23/24,Muscle injury,"Sep 13, 2023","Jan 1, 2024",111 days,25
Youssouf Sabaly,21/22,Hamstring injury,"Aug 8, 2021","Oct 20, 2021",74 days,15
Youssouf Sabaly,19/20,Knee surgery,"Aug 17, 2019","Nov 28, 2019",104 days,17
Youssouf Sabaly,17/18,Knee injury,"Jun 28, 2018","Aug 29, 2018",63 days,8
Youssouf Sabaly,17/18,Adductor injury,"Oct 2, 2017","Oct 26, 2017",25 days,3
Ángel Ortiz,24/25,ankle sprain,"Feb 16, 2025","Mar 3, 2025",16 days,2
Johnny Cardoso,24/25,Knee problems,"Oct 7, 2024","Oct 18, 2024",12 days,2
Johnny Cardoso,23/24,Ankle injury,"Nov 13, 2023","Dec 7, 2023",25 days,6
Johnny Cardoso,23/24,ankle sprain,"Aug 27, 2023","Sep 25, 2023",30 days,6
Johnny Cardoso,22/23,Hip flexor problems,"May 1, 2023","May 18, 2023",18 days,5
Marc Roca,24/25,Ankle injury,"Oct 15, 2024","Jan 15, 2025",93 days,19
Marc Roca,21/22,Torn lateral ankle ligament,"Jul 17, 2021","Aug 31, 2021",46 days,5
Marc Roca,20/21,unknown injury,"Apr 4, 2021","Apr 21, 2021",18 days,5
Marc Roca,20/21,unknown injury,"Dec 29, 2020","Jan 5, 2021",8 days,1
Marc Roca,18/19,Stomach flu,"Nov 29, 2018","Dec 3, 2018",5 days,1
Marc Roca,17/18,influenza,"Feb 20, 2018","Feb 27, 2018",8 days,2
Marc Roca,16/17,muscular problems,"Nov 30, 2016","Dec 9, 2016",10 days,1
Marc Roca,16/17,Adductor injury,"Nov 2, 2016","Nov 25, 2016",24 days,4
William Carvalho,24/25,Achilles heel problems,"Sep 13, 2024","May 1, 2025",231 days,44
William Carvalho,23/24,unknown injury,"Feb 15, 2024","Feb 19, 2024",5 days,2
William Carvalho,23/24,Inflammation of the biceps tendon in the thigh,"Nov 27, 2023","Dec 14, 2023",18 days,5
William Carvalho,20/21,muscular problems,"Dec 27, 2020","Jan 11, 2021",16 days,4
William Carvalho,19/20,Ill,"Jun 14, 2020","Jun 20, 2020",7 days,2
William Carvalho,19/20,muscular problems,"Feb 24, 2020","May 24, 2020",91 days,2
William Carvalho,19/20,Muscle injury,"Oct 3, 2019","Feb 6, 2020",127 days,22
William Carvalho,18/19,Broken nose bone,"Apr 16, 2019","May 11, 2019",26 days,4
William Carvalho,18/19,Hamstring injury,"Jan 31, 2019","Feb 6, 2019",7 days,1
William Carvalho,18/19,Leg injury,"Sep 11, 2018","Sep 28, 2018",18 days,4
William Carvalho,17/18,muscular problems,"Apr 6, 2018","May 3, 2018",28 days,6
William Carvalho,17/18,Hamstring injury,"Mar 20, 2018","Apr 3, 2018",15 days,3
William Carvalho,17/18,influenza,"Feb 24, 2018","Feb 28, 2018",5 days,1
William Carvalho,17/18,Thigh problems,"Feb 5, 2018","Feb 9, 2018",5 days,1
William Carvalho,17/18,minor knock,"Oct 30, 2017","Nov 15, 2017",17 days,4
Giovani Lo Celso,24/25,Hamstring injury,"Oct 17, 2024","Nov 18, 2024",33 days,7
Giovani Lo Celso,23/24,Knee problems,"May 15, 2024","May 20, 2024",6 days,1
Giovani Lo Celso,23/24,Muscle injury,"Jan 6, 2024","Feb 11, 2024",37 days,5
Giovani Lo Celso,23/24,unknown injury,"Dec 14, 2023","Dec 22, 2023",9 days,1
Giovani Lo Celso,23/24,Hamstring injury,"Aug 29, 2023","Oct 5, 2023",38 days,7
Giovani Lo Celso,22/23,Torn muscle bundle,"Oct 31, 2022","Dec 19, 2022",50 days,12
Giovani Lo Celso,21/22,Shin injury,"Dec 25, 2021","Dec 30, 2021",6 days,2
Giovani Lo Celso,21/22,Knee injury,"Nov 18, 2021","Dec 15, 2021",28 days,5
Giovani Lo Celso,21/22,Quarantine,"Sep 9, 2021","Sep 17, 2021",9 days,3
Giovani Lo Celso,20/21,Hamstring injury,"Dec 20, 2020","Mar 14, 2021",85 days,23
Giovani Lo Celso,20/21,Knock,"Nov 22, 2020","Nov 28, 2020",7 days,1
Giovani Lo Celso,20/21,Muscle injury,"Oct 2, 2020","Oct 21, 2020",20 days,4
Giovani Lo Celso,20/21,Hamstring strain,"Aug 22, 2020","Sep 16, 2020",26 days,1
Giovani Lo Celso,19/20,Muscle strain,"Feb 3, 2020","Feb 15, 2020",13 days,1
Giovani Lo Celso,19/20,Hip injury,"Sep 7, 2019","Oct 20, 2019",44 days,11
Sergi Altimira,23/24,Muscle injury,"Feb 25, 2024","Mar 17, 2024",22 days,4
Pablo Fornals,17/18,Hand injury,"Apr 10, 2018","Apr 24, 2018",15 days,2
Pablo Fornals,17/18,Ill,"Dec 9, 2017","Dec 13, 2017",5 days,1
Isco,24/25,Broken fibula,"Sep 6, 2024","Dec 6, 2024",92 days,18
Isco,23/24,Broken fibula,"May 17, 2024","Sep 5, 2024",112 days,7
Isco,23/24,Torn muscle bundle,"Feb 4, 2024","Mar 24, 2024",50 days,9
Isco,21/22,influenza,"May 2, 2022","May 19, 2022",18 days,4
Isco,21/22,Ill,"Apr 11, 2022","Apr 14, 2022",4 days,1
Isco,21/22,Back problems,"Mar 31, 2022","Apr 7, 2022",8 days,2
Isco,21/22,Corona virus,"Dec 16, 2021","Dec 30, 2021",15 days,2
Isco,21/22,Back problems,"Oct 4, 2021","Oct 28, 2021",25 days,3
Isco,20/21,minor knock,"Feb 4, 2021","Feb 8, 2021",5 days,1
Isco,20/21,ankle sprain,"Sep 7, 2020","Sep 24, 2020",18 days,1
Isco,19/20,Muscle injury,"Jun 18, 2020","Jun 22, 2020",5 days,2
Isco,19/20,Lumbago,"Mar 9, 2020","Mar 12, 2020",4 days,-
Isco,19/20,Hamstring muscle injury,"Aug 29, 2019","Sep 30, 2019",33 days,6
Isco,18/19,Back problems,"Feb 7, 2019","Feb 25, 2019",19 days,4
Isco,18/19,Appendicitis,"Sep 24, 2018","Oct 18, 2018",25 days,6
Abde Ezzalzouli,22/23,Torn muscle fiber,"Oct 24, 2022","Nov 15, 2022",23 days,4
Abde Ezzalzouli,21/22,Patellar tendon irritation,"Mar 11, 2022","Mar 18, 2022",8 days,1
Abde Ezzalzouli,21/22,Corona virus,"Dec 30, 2021","Jan 7, 2022",9 days,-
Abde Ezzalzouli,21/22,Adductor pain,"Sep 24, 2021","Oct 1, 2021",8 days,1
Antony,22/23,Leg injury,"Feb 5, 2023","Feb 20, 2023",16 days,4
Antony,22/23,unknown injury,"Oct 28, 2022","Nov 23, 2022",27 days,5
Antony,21/22,Ankle injury,"Mar 30, 2022","Jul 22, 2022",115 days,10
Antony,21/22,unknown injury,"Nov 23, 2021","Dec 1, 2021",9 days,2
Antony,20/21,Knock,"Mar 19, 2021","Apr 3, 2021",16 days,1
Antony,20/21,muscular problems,"Nov 9, 2020","Nov 24, 2020",16 days,3
Antony,20/21,Knock,"Oct 20, 2020","Oct 23, 2020",4 days,1
Vitor Roque,24/25,Bruise on ankle,"Sep 25, 2024","Sep 27, 2024",3 days,1
Vitor Roque,23/24,Bruise on ankle,"Sep 23, 2023","Nov 24, 2023",63 days,10
Cucho Hernández,23/24,unknown injury,"May 13, 2024","May 31, 2024",19 days,3
Cucho Hernández,22/23,Knee problems,"Mar 17, 2023","Apr 25, 2023",40 days,6
Cucho Hernández,20/21,Metatarsal fracture,"Mar 14, 2021","May 13, 2021",61 days,9
Cucho Hernández,20/21,Muscle injury,"Dec 28, 2020","Jan 21, 2021",25 days,5
Cucho Hernández,18/19,Muscle injury,"Jun 8, 2019","Dec 7, 2019",183 days,?
Cucho Hernández,18/19,flu,"Feb 27, 2019","Mar 6, 2019",8 days,1
Cucho Hernández,17/18,Metatarsal fracture,"Jan 29, 2018","Mar 17, 2018",48 days,6
Cucho Hernández,17/18,ankle sprain,"Nov 27, 2017","Dec 4, 2017",8 days,1
Chimy Ávila,23/24,Hamstring injury,"Mar 31, 2024","May 31, 2024",62 days,9
Chimy Ávila,23/24,Calf injury,"Jan 5, 2024","Feb 3, 2024",30 days,6
Chimy Ávila,22/23,muscular problems,"Apr 24, 2023","Apr 30, 2023",7 days,2
Chimy Ávila,22/23,Muscle injury,"Apr 7, 2023","Apr 21, 2023",15 days,2
Chimy Ávila,22/23,Muscle injury,"Mar 21, 2023","Apr 3, 2023",14 days,1
Chimy Ávila,21/22,Corona virus,"Dec 28, 2021","Jan 2, 2022",6 days,-
Chimy Ávila,20/21,Cruciate ligament tear,"Sep 9, 2020","Mar 9, 2021",182 days,30
Chimy Ávila,19/20,Cruciate ligament tear,"Jan 25, 2020","Aug 25, 2020",214 days,18
Chimy Ávila,18/19,Knee injury,"Oct 29, 2018","Nov 22, 2018",25 days,2
Chimy Ávila,18/19,Muscle injury,"Aug 3, 2018","Aug 17, 2018",15 days,-
Cédric Bakambu,23/24,unknown injury,"Apr 28, 2024","Sep 15, 2024",141 days,14
Cédric Bakambu,21/22,Knee problems,"Apr 22, 2022","Apr 27, 2022",6 days,1
Cédric Bakambu,20/21,Corona virus,"Mar 5, 2021","Mar 21, 2021",17 days,-
Cédric Bakambu,16/17,Hamstring injury,"Aug 13, 2016","Sep 29, 2016",48 days,11
Cédric Bakambu,15/16,ankle sprain,"Sep 20, 2015","Oct 15, 2015",26 days,7
Cédric Bakambu,14/15,unknown injury,"Mar 7, 2015","Apr 1, 2015",26 days,5
Cédric Bakambu,14/15,unknown injury,"Dec 21, 2014","Dec 29, 2014",9 days,3
Ørjan Nyland,24/25,Torn lateral knee ligament,"Oct 26, 2024","Dec 4, 2024",40 days,5
Ørjan Nyland,23/24,Hip problems,"Nov 6, 2023","Jan 19, 2024",75 days,17
Ørjan Nyland,20/21,Back injury,"Oct 2, 2020","Jan 31, 2021",122 days,6
Ørjan Nyland,18/19,Achilles tendon rupture,"Dec 30, 2018","Jun 30, 2019",183 days,29
Loïc Badé,24/25,Muscle injury,"Oct 26, 2024","Nov 11, 2024",17 days,3
Loïc Badé,24/25,Hamstring muscle injury,"Sep 6, 2024","Sep 18, 2024",13 days,1
Loïc Badé,23/24,Muscle injury,"Mar 14, 2024","Mar 20, 2024",7 days,1
Loïc Badé,23/24,Muscle injury,"Nov 27, 2023","Jan 2, 2024",37 days,8
Loïc Badé,22/23,Torn thigh muscle,"Feb 17, 2023","Mar 8, 2023",20 days,4
