player_name,minutes_played,season
Anwar El Ghazi,1349.0,24/25
Anwar El Ghazi,58.0,23/24
Anwar El Ghazi,1799.0,22/23
Anwar El Ghazi,1872.0,20/21
Anwar El Ghazi,2516.0,16/17
Anwar El Ghazi,3501.0,15/16
Anwar El Ghazi,3710.0,14/15
Anwar El Ghazi,1891.0,13/14
Anwar El Ghazi,828.0,12/13
Roko Simic,143.0,24/25
Roko Simic,2114.0,23/24
Roko Simic,1040.0,22/23
Roko Simic,3484.0,21/22
Roko Simic,1541.0,20/21
Yousef Salech,2140.0,22/23
Yousef Salech,1783.0,21/22
Yousef Salech,1025.0,19/20
Callum Robinson,1960.0,24/25
Callum Robinson,1001.0,23/24
Callum Robinson,2290.0,22/23
Callum Robinson,2715.0,21/22
Callum Robinson,2231.0,20/21
Callum Robinson,1869.0,19/20
Callum Robinson,2676.0,18/19
Callum Robinson,2746.0,14/15
Callum Robinson,1793.0,13/14
Callum Robinson,700.0,12/13
Isaak Davies,225.0,24/25
Isaak Davies,3020.0,23/24
Isaak Davies,365.0,22/23
Isaak Davies,1547.0,21/22
Isaak Davies,143.0,20/21
Isaak Davies,434.0,19/20
Isaak Davies,423.0,18/19
Oliver Dovin,2678.0,24/25
Oliver Dovin,2715.0,23/24
Oliver Dovin,3150.0,22/23
Oliver Dovin,2411.0,21/22
Oliver Dovin,959.0,20/21
Oliver Dovin,2250.0,19/20
Oliver Dovin,1080.0,18/19
Brad Collins,3105.0,18/19
Brad Collins,4048.0,17/18
Brad Collins,270.0,13/14
Ben Wilson,2190.0,17/18
Ben Wilson,90.0,13/14
Ben Wilson,900.0,12/13
Cian Tyler,405.0,22/23
Cian Tyler,0.0,21/22
Cian Tyler,0.0,20/21
Cian Tyler,0.0,19/20
Liam Kitching,804.0,17/18
Joel Latibeaudiere,3062.0,24/25
Joel Latibeaudiere,4220.0,23/24
Joel Latibeaudiere,3412.0,22/23
Joel Latibeaudiere,2131.0,21/22
Joel Latibeaudiere,596.0,20/21
Joel Latibeaudiere,1665.0,19/20
Joel Latibeaudiere,2564.0,17/18
Joel Latibeaudiere,3622.0,16/17
Joel Latibeaudiere,299.0,15/16
Bobby Thomas,4481.0,22/23
Luis Binks,641.0,21/22
Luis Binks,6496.0,19/20
Luis Binks,2859.0,18/19
Luis Binks,219.0,16/17
Jay Dasilva,1775.0,24/25
Jay Dasilva,2733.0,23/24
Jay Dasilva,2833.0,22/23
Jay Dasilva,2698.0,21/22
Jay Dasilva,901.0,20/21
Jay Dasilva,2026.0,19/20
Jay Dasilva,2873.0,18/19
Jay Dasilva,4444.0,17/18
Jay Dasilva,3106.0,16/17
Jay Dasilva,2642.0,15/16
Jay Dasilva,3165.0,14/15
Jay Dasilva,463.0,13/14
Jake Bidwell,3532.0,19/20
Jake Bidwell,4006.0,17/18
Jake Bidwell,3613.0,13/14
Milan van Ewijk,3815.0,22/23
Milan van Ewijk,3610.0,21/22
Ben Sheaf,1732.0,24/25
Ben Sheaf,3105.0,21/22
Ben Sheaf,1294.0,17/18
Ben Sheaf,1671.0,16/17
Ben Sheaf,2358.0,15/16
Matt Grimes,4139.0,22/23
Matt Grimes,4410.0,19/20
Matt Grimes,4095.0,17/18
Matt Grimes,1715.0,15/16
Matt Grimes,2851.0,14/15
Matt Grimes,2389.0,13/14
Jack Rudoni,1118.0,19/20
Josh Eccles,2619.0,22/23
Josh Eccles,90.0,18/19
Victor Torp,2712.0,22/23
Victor Torp,1310.0,21/22
Victor Torp,2407.0,20/21
Victor Torp,970.0,19/20
Victor Torp,1620.0,18/19
Victor Torp,2760.0,17/18
Victor Torp,1898.0,16/17
Victor Torp,209.0,15/16
Jamie Allen,3277.0,15/16
Ryan Howley,846.0,24/25
Ryan Howley,708.0,23/24
Ryan Howley,200.0,22/23
Ryan Howley,259.0,21/22
Tatsuhiro Sakamoto,4048.0,20/21
Tatsuhiro Sakamoto,3057.0,19/20
Tatsuhiro Sakamoto,3528.0,18/19
Jack Burroughs,1112.0,24/25
Jack Burroughs,2359.0,23/24
Jack Burroughs,535.0,22/23
Jack Burroughs,2013.0,21/22
Jack Burroughs,641.0,20/21
Jack Burroughs,103.0,19/20
Jack Burroughs,125.0,18/19
Jamie Paterson,3669.0,23/24
Jamie Paterson,941.0,22/23
Jamie Paterson,2958.0,21/22
Jamie Paterson,3146.0,17/18
Ephron Mason-Clark,1569.0,24/25
Ephron Mason-Clark,3181.0,21/22
Ephron Mason-Clark,2239.0,18/19
Ephron Mason-Clark,191.0,17/18
Ephron Mason-Clark,333.0,16/17
Raphael Borges Rodrigues,2127.0,23/24
Raphael Borges Rodrigues,316.0,22/23
Raphael Borges Rodrigues,367.0,21/22
